date,close,high,low,open,volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2021-11-10,145.18576049804688,147.3549161864625,145.11706220590227,147.24694889017508,65187100
2021-11-11,145.13670349121094,146.6678653941325,144.95021313541474,146.20656685181973,41000000
2021-11-12,147.21754455566406,147.619954608485,144.75393057491192,145.68636749026334,63804000
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200
2021-11-17,150.65283203125,152.13491516803506,148.19904307692684,148.20885284111802,88807000
2021-11-18,154.95184326171875,155.73705863714747,150.22094645963304,150.86875026761706,137827700
2021-11-19,157.58233642578125,158.04364996719235,153.63663942388337,154.7359321301873,117305600
2021-11-22,158.04364013671875,162.63712578240353,158.0240056319732,158.69142902593197,117467900
2021-11-23,158.42642211914062,158.80921256910548,156.11985467913553,158.14177423416734,96041900
2021-11-24,158.94664001464844,159.1429401409732,156.68915112006468,157.77863404441763,69463600
2021-11-26,153.91146850585938,157.48418491516793,153.46978945346842,156.62046131710616,76959800
2021-11-29,157.2780303955078,158.21046701420008,155.85482110847963,156.42410182794367,88748200
2021-11-30,162.2445068359375,162.46044143301737,156.963948923827,157.03266219414206,174048100
2021-12-01,161.7243194580078,167.1520991872997,161.48875033716251,164.3842181801369,152052500
2021-12-02,160.7329864501953,161.1648557029123,154.88316196359054,155.80578900771513,136739200
2021-12-03,158.84849548339844,161.91083461668495,156.76768701566778,160.98820747292035,118023100
2021-12-06,162.26416015625,164.77683760268036,161.24337558317583,161.2531853471854,107497000
2021-12-07,168.01583862304688,168.40845386171824,165.22833782381016,165.95466478279718,120405400
2021-12-08,171.84375,172.7074885052505,167.54470695562583,168.9482820266579,116998900
2021-12-09,171.33335876464844,173.4828803001478,170.70518938695935,171.67689521138408,108923700
2021-12-10,176.13294982910156,176.30963040334342,171.4609415375598,171.97133378046797,115402700
2021-12-13,172.4915313720703,178.76341452749634,172.285406536853,177.77207433330148,153237000
2021-12-14,171.1076202392578,174.45459210584534,169.02681191245964,172.01061281459928,139380400
2021-12-15,175.98577880859375,176.18207896529583,169.12497825280275,171.8732253768577,131063300
2021-12-16,169.07586669921875,177.7917297535116,167.59378358012162,175.96611019421348,150185800
2021-12-17,167.97657775878906,170.26351088458148,166.55338314622006,166.7889373031069,195432700
2021-12-20,166.6123046875,167.42696458715753,164.36464012713776,165.16947528381937,107499100
2021-12-21,169.79237365722656,169.9984835275847,165.9938984450784,168.38879868844631,91185900
2021-12-22,172.39340209960938,172.60933673314887,168.9679072100419,169.84145550872807,92135300
2021-12-23,173.02159118652344,173.58106233984344,172.03026569371363,172.59954661267835,68356600
2021-12-27,176.99668884277344,177.08502164182448,173.79695375988817,173.8165732862966,74919600
2021-12-28,175.97592163085938,177.97822179969552,175.2299751821839,176.8298503690715,79144300
2021-12-29,176.0642547607422,177.29114913280281,174.84717015203242,176.01517599051218,62348900
2021-12-30,174.9060821533203,177.23228437904302,174.79811483502314,176.1526111960713,59773000
2021-12-31,174.2877197265625,175.91702412287862,173.98343733201935,174.79809701854663,64062300
2022-01-03,178.6456298828125,179.49955854778523,174.42512523500616,174.54290230186947,104487900
2022-01-04,176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400
2022-01-05,171.68670654296875,176.83966343060843,171.41188337376713,176.29001709220518,94537600
2022-01-06,168.82064819335938,172.05965199706762,168.46730205155964,169.50770597554322,96904000
2022-01-07,168.98753356933594,170.9211204367095,167.86860642072668,169.69422597653536,86709100
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300
2022-01-12,172.28543090820312,173.90492564658769,171.58856322387598,172.86452151388104,74805200
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800
2022-01-14,169.8708953857422,170.56776300627916,167.9274839054903,168.1728627813742,80440800
2022-01-18,166.6613311767578,169.35067400164021,166.27854073936825,168.33971425733603,90956700
2022-01-19,163.15731811523438,167.9176743026287,162.87268520870163,166.85763576058818,94815000
2022-01-20,161.46914672851562,166.54358123585433,161.14524474165466,163.89349177041368,91420500
2022-01-21,159.40794372558594,163.25548287606637,159.2999764162496,161.38078458519854,122848900
2022-01-24,158.63253784179688,159.29997620135896,151.84045205683918,157.06212195335075,162294600
2022-01-25,156.8265380859375,159.7514499461909,154.11756082376363,156.04132272716996,115798400
2022-01-26,156.73822021484375,161.35134029387297,154.90279093312674,160.47779205545413,108275300
2022-01-27,156.2769012451172,160.8114981245685,155.35427426622283,159.44719215998208,121954600
2022-01-28,167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700
2022-01-31,171.54930114746094,171.76523578487254,166.37670956776643,167.0147037152971,115541600
2022-02-01,171.38241577148438,171.60816013472234,169.12492720889244,170.7935005023778,86213900
2022-02-02,172.58969116210938,172.62896017118422,170.12609251689003,171.51984280427115,84914300
2022-02-03,169.70401000976562,172.98228289261496,168.93842918083482,171.25480616949991,89418100
2022-02-04,169.41903686523438,171.09957339010344,167.73850034036528,168.72126637937606,82465400
2022-02-07,168.7016143798828,170.95214191132882,168.00384392494493,169.88093057527257,77251200
2022-02-08,171.81700134277344,172.32804392038554,168.4755875609354,168.7704203940124,74829200
2022-02-09,173.24203491210938,173.60565362922407,171.88581267621973,173.01600287140212,71285000
2022-02-10,169.1536865234375,172.45578102776864,168.59351767675065,171.13887812913805,90865900
2022-02-11,165.7336883544922,170.09717260247885,165.14402264688573,169.3600979658817,98670700
2022-02-14,165.9695587158203,166.6574920486195,163.68953396046075,164.48557217382995,86185500
2022-02-15,169.8121337890625,169.969379951066,167.3159146994891,168.02350743268553,62527400
2022-02-16,169.57627868652344,170.3526572392932,167.11936365193407,168.88834547600229,61177400
2022-02-17,165.9695587158203,168.94733906736835,165.5666209795301,168.08250002280826,69589300
2022-02-18,164.416748046875,167.6009001587836,163.32587723184227,166.89332246399607,82772700
2022-02-22,161.4881134033203,163.81726398261975,159.35549802549073,162.13672755479107,91162800
2022-02-23,157.31138610839844,163.2865911526906,156.99689373984543,162.68710319648025,90009200
2022-02-24,159.9353485107422,160.04345337346268,149.3804359903009,149.9504420850254,141147500
2022-02-25,162.00900268554688,162.27433874391238,158.097582687372,161.0163992959612,91974200
2022-02-28,162.2743377685547,162.569170605232,159.63069449285575,160.249841950296,95056600
2022-03-01,160.38743591308594,163.72884988791748,159.1786377230553,161.86158516779412,83474400
2022-03-02,163.6894989013672,164.47571468295504,160.14171312084568,161.55689852854007,79724800
2022-03-03,163.36520385742188,165.9990247912093,162.69693011047048,165.56660530985462,76678400
2022-03-04,160.35794067382812,162.69692876038988,159.30638875818744,161.65519910712737,83737200
2022-03-07,156.5546417236328,162.17606497919274,156.29911294194886,160.54466966467405,96418800
2022-03-08,154.7266845703125,160.0729341178279,153.1149488975309,156.08290647641851,131148300
2022-03-09,160.14175415039062,160.59383321427086,156.6627682949814,158.69708659288594,91454900
2022-03-10,155.7880859375,157.62585374072557,153.2918516527838,157.43912578291366,105342000
2022-03-11,152.0634307861328,156.53502060867763,151.83739872795758,156.19104639316487,96970100
2022-03-14,148.0242156982422,151.4638968278343,147.51318815597864,148.83991330847238,108732100
2022-03-15,152.41720581054688,152.88894438184133,147.78838542286357,148.29941304803273,92964300
2022-03-16,156.83963012695312,157.24256780595263,151.79805049383225,154.34341096119434,102300200
2022-03-17,157.85189819335938,158.22535413843605,154.91343692811435,155.8765435805617,75615400
2022-03-18,161.15394592285156,161.64532886626444,157.00667268078166,157.74374709590094,123511700
2022-03-21,162.52984619140625,163.48313041290612,160.20068056976743,160.69206357071295,95811400
2022-03-22,165.9105987548828,166.500249483335,162.0679792751401,162.65763000359232,81532000
2022-03-23,167.27662658691406,169.66474104201137,164.76073274272346,165.09488461775757,98062700
2022-03-24,171.07005310058594,171.1388389100067,167.27657644408634,168.11191839171752,90131400
2022-03-25,171.70884704589844,172.25919351145956,169.77279716081026,170.88332734755673,80546200
2022-03-28,172.57374572753906,172.70149513268552,169.03578151152723,169.20284996119702,90371900
2022-03-29,175.8758087158203,175.92493501881802,173.30095161685145,173.64492571274934,100589400
2022-03-30,174.70632934570312,176.51461532464543,173.6547624474948,175.4728856845117,92633200
2022-03-31,171.60079956054688,174.96185802360853,171.3944120690703,174.77513005413485,103049300
2022-04-01,171.30593872070312,171.86612253758457,168.97678810398756,171.03076544091473,78751300
2022-04-04,175.36480712890625,175.413948439192,171.43374223920495,171.56150664678344,76468400
2022-04-05,172.04302978515625,175.22719732393347,171.41406008567415,174.4409814506257,73401800
2022-04-06,168.86871337890625,170.6376954902334,167.19801388325018,169.38957825115511,89058800
2022-04-07,169.17333984375,170.37231557194565,166.92281228589906,168.21023335572733,77594700
2022-04-08,167.15870666503906,168.81958401496289,166.28404530864296,168.81958401496289,76575500
2022-04-11,162.89344787597656,166.11691882734104,162.64775640105051,165.80244153726082,72246700
2022-04-12,164.77056884765625,166.94247354315863,163.76814322121325,165.12436524547022,79265200
2022-04-13,167.46331787109375,168.0922875017565,163.89588754215904,164.5051976542895,70618900
2022-04-14,162.44140625,168.3183584761883,162.19571471867903,167.67955149726123,75329400
2022-04-18,162.22520446777344,163.72883537462482,160.75105534373716,161.09501447518673,69023900
2022-04-19,164.51504516601562,164.92782013945308,161.08520094874402,162.17607195952326,67723800
2022-04-20,164.3479766845703,165.96954980606952,163.23746114831818,165.85160767261976,67929800
2022-04-21,163.5519561767578,168.57389227267697,163.05075079188728,165.99904951757392,87227800
2022-04-22,159.001708984375,164.97692823082195,158.71671343457257,163.59123952892807,84882400
2022-04-25,160.07293701171875,160.35793256447772,155.72911292478716,158.34325918812343,96046400
2022-04-26,154.0977020263672,159.54221872291836,154.01907895185514,159.45377338752408,95623200
2022-04-27,153.8717041015625,157.03619732481974,152.7022099776654,153.2230748402012,88063200
2022-04-28,160.81983947753906,161.68467841985887,156.19100467866673,156.50549701980856,130216800
2022-04-29,154.9330596923828,163.3357123056005,154.5399592760181,159.05085178561868,131747600
2022-05-02,155.2377166748047,155.50305268536604,150.6285419517243,154.00925923244077,123055300
2022-05-03,156.73153686523438,157.94034999172632,153.62600731797474,155.42445612408045,88966500
2022-05-04,163.15884399414062,163.61090803537846,156.51533507735743,156.91827280667675,108256500
2022-05-05,154.0682830810547,161.25230261595166,152.27964114704037,161.02627055693395,130525300
2022-05-06,154.79652404785156,156.9224209287026,151.74546750489773,153.5465733330201,116124600
2022-05-09,149.6589813232422,153.36945750408893,149.0979893908198,152.48365942752434,131577900
2022-05-10,152.0702667236328,154.26506562042874,150.5152132745714,153.06432833720223,115366700
2022-05-11,144.18678283691406,152.99546042303857,143.5076754500473,151.07625368918983,142689800
2022-05-12,140.30897521972656,143.89149901958908,136.60835102555794,140.51566592761506,182602000
2022-05-13,144.78713989257812,145.7615132406745,140.85029972421802,142.3069263815123,113990900
2022-05-16,143.24191284179688,145.19065940090803,141.90338667799685,143.25176455295096,86643800
2022-05-17,146.88351440429688,147.40514453340242,144.36392404181558,146.50950977669152,78336300
2022-05-18,138.59645080566406,145.03317719827086,137.69096444615863,144.5312355358542,109742900
2022-05-19,135.18124389648438,139.4231864175674,134.4430864271214,137.6712938917074,136095600
2022-05-20,135.41744995117188,138.47834364409812,130.51608836864122,136.89376494741566,137426100
2022-05-23,140.8502960205078,140.99792151579808,135.47650272414663,135.61429152570187,117726300
2022-05-24,138.14370727539062,139.72828587372672,135.16155236949282,138.58659874320531,104132700
2022-05-25,138.3012237548828,139.5511599163244,136.15563767475544,136.24421298990842,92482700
2022-05-26,141.50973510742188,142.0608903922334,134.97458026863987,135.22063280777752,90601500
2022-05-27,147.27719116210938,147.31655295622195,142.96634634088457,143.09429845299417,90978500
2022-05-31,146.48985290527344,148.28112280430025,144.52143236631133,146.71623208011104,103718400
2022-06-01,146.36187744140625,149.3440325752995,145.34812731297455,147.5330747402819,74286600
2022-06-02,148.82240295410156,148.8814531521364,144.5410833823405,145.49576829817823,72348100
2022-06-03,143.08445739746094,145.63355774291225,142.17898598193645,144.58044581379545,88570300
2022-06-06,143.83245849609375,146.2240967666152,142.61203260738884,144.70840485443364,71598400
2022-06-07,146.36187744140625,146.64729173693155,141.82466868695218,142.07072118986648,67808200
2022-06-08,145.6237335205078,147.5035634046079,145.1316284687619,146.23393897895934,53950200
2022-06-09,140.3876953125,145.61384732144396,140.27943162604245,144.75758953991215,69473000
2022-06-10,134.9647216796875,138.53739375627023,134.89581977133565,138.06497716276021,91437900
2022-06-13,129.79762268066406,133.0651921487905,129.3645678675484,130.77198099232118,122207100
2022-06-14,130.66368103027344,131.77584285371236,129.40389375144395,131.02784884998516,84784300
2022-06-15,133.29156494140625,135.17140981281415,130.0732087681398,132.16956604237166,91533000
2022-06-16,128.00634765625,130.29955871287268,127.00244927117835,129.99445602178534,108123900
2022-06-17,129.48268127441406,130.97868486516475,127.76031356055556,128.0162178037558,134520300
2022-06-21,133.72462463378906,134.8958370832566,131.21490083390682,131.31331283551427,81000500
2022-06-22,133.21282958984375,135.5847642777482,131.7955647861074,132.66165937450523,73409200
2022-06-23,136.0867156982422,136.40165507690898,133.48840199836928,134.65961425641447,72433800
2022-06-24,139.42320251464844,139.66925503284406,137.56304607780373,137.6909831751248,89116800
2022-06-27,139.42320251464844,141.2243087499828,138.74409516157192,140.4467743824865,70207900
2022-06-28,135.26983642578125,141.15540852649434,135.1517360213465,139.88578412525837,67083400
2022-06-29,137.0315399169922,138.44880457321094,134.51196498053721,135.28949921008694,66242400
2022-06-30,134.5612030029297,136.1851436237319,131.65778627775248,135.08283314259847,98964500
2022-07-01,136.73629760742188,136.84456131567046,133.51794149629842,133.89193111018585,71051600
2022-07-05,139.3247528076172,139.3739663068114,134.76785610712872,135.59460384717786,73353800
2022-07-06,140.66331481933594,141.84436401241877,138.85237172208522,139.11811267133183,74064300
2022-07-07,144.03912353515625,144.2359625097589,141.01759196163377,141.02742865411602,66253700
2022-07-08,144.71823120117188,145.22018791054785,142.7104494172261,142.96633860975416,64547800
2022-07-11,142.58248901367188,144.32454481016836,141.50970378477396,143.36985996820178,63141600
2022-07-12,143.55685424804688,146.1059542427383,142.7596466450458,143.45842725252902,77588800
2022-07-13,143.19273376464844,144.13756705664937,139.87593549444708,140.732208499025,71185600
2022-07-14,146.1256561279297,146.59807271073137,140.98807885917248,141.80497494021958,78140700
2022-07-15,147.798828125,148.47793549322745,145.85993303693337,147.41498678876548,76259900
2022-07-18,144.74778747558594,149.17673295190042,144.3836195242813,148.35983676190435,81420900
2022-07-19,148.61572265625,148.8420867705286,144.59030701772662,145.58435379595355,82982400
2022-07-20,150.6234893798828,151.29275997844778,147.99565052411046,148.73380801228873,64823400
2022-07-21,152.8970184326172,153.11354581836207,149.54085897142338,152.06043398607093,65086600
2022-07-22,151.6569366455078,153.81235925179797,150.98768095986142,152.93641282919904,66675400
2022-07-25,150.53492736816406,152.59192281243702,149.8755084226827,151.5781876406526,53623900
2022-07-26,149.20626831054688,150.6727318576423,148.41889716817153,149.85583561149025,55138700
2022-07-27,154.3142547607422,154.84573648624988,149.75737339729145,150.1707397294361,78620700
2022-07-28,154.86544799804688,155.1508622874104,151.97186822338708,154.50128008945563,81378700
2022-07-29,159.9439697265625,161.04629519406532,156.98150288420325,158.69403377664,101786900
2022-08-01,158.95977783203125,161.00693677079695,158.34957233740533,158.46767275111222,67829400
2022-08-02,157.4834442138672,159.84555733737668,157.10945460814798,157.57203453166576,59907000
2022-08-03,163.50682067871094,163.95954889245084,158.21176579536746,158.30034109572696,82507500
2022-08-04,163.19189453125,164.5501094435261,161.8336796189739,163.38873357210807,55474100
2022-08-05,162.96519470214844,163.45798329811657,160.64908228561242,160.8560601129534,56697000
2022-08-08,162.49209594726562,165.38969510382904,161.83176107750737,163.97046163622954,60276900
2022-08-09,162.54135131835938,163.42837961038725,160.8954395908957,161.65433806504254,63135500
2022-08-10,166.79910278320312,166.8976514870886,164.49284053929043,165.26158960768942,70170500
2022-08-11,166.05992126464844,168.52386446381027,165.76424507300587,167.60726977358985,57149200
2022-08-12,169.6178436279297,169.68682621240507,166.9567731335436,167.3707287952548,68039400
2022-08-15,170.69210815429688,170.88922057556053,168.8786498167292,169.04619612673898,54091700
2022-08-16,170.53443908691406,171.20463947132552,169.18420299774098,170.28804476181145,56377100
2022-08-17,172.03250122070312,173.60941569871042,170.08106259876365,170.27817502867526,79542000
2022-08-18,171.6382293701172,172.3774121237158,170.623086258272,171.24400458368257,62290100
2022-08-19,169.04620361328125,171.23418617524862,168.83922578662404,170.53441975425127,70346300
2022-08-22,165.1531524658203,167.41011727933045,164.7293465168106,167.242570986512,69026800
2022-08-23,164.81808471679688,166.27674992255248,164.24644808838713,164.6702541399305,54147100
2022-08-24,165.1137237548828,165.68536025466128,163.85218632044496,164.90676099384123,53841500
2022-08-25,167.57769775390625,167.68611185239817,165.9219352009918,166.34572619773232,51218200
2022-08-26,161.26014709472656,168.58299398508154,161.20101486509154,168.1099211092857,78961000
2022-08-29,159.05247497558594,160.5505416954114,157.5149767407186,158.8257813608867,73314000
2022-08-30,156.6180877685547,160.21543879278465,155.44524840968555,159.79164778477147,77906200
2022-08-31,154.95242309570312,158.26396254446672,154.87357512802876,157.99785253340468,87991100
2022-09-01,155.68174743652344,156.13510442872814,152.4391907285946,154.380778595495,74229900
2022-09-02,153.56275939941406,158.04713803269738,152.73487827783597,157.44593542420824,76957800
2022-09-06,152.3012237548828,154.82429865337028,151.47334262357523,154.21324568103077,73714800
2022-09-07,153.71063232421875,154.41038374001005,151.39451980442465,152.58707487686897,87449600
2022-09-08,152.23223876953125,154.10482916146404,150.47789777328236,152.4096354211257,84923800
2022-09-09,155.10028076171875,155.54380253729465,152.51807328330133,153.2276900777651,68028800
2022-09-12,161.0728759765625,161.89090686431402,157.00245233153106,157.2882631049793,104956000
2022-09-13,151.62120056152344,158.22456513012241,151.15797805083207,157.59379629154282,122656600
2022-09-14,153.06997680664062,154.83416823515125,151.39449874644285,152.55747250443096,87965400
2022-09-15,150.17237854003906,153.0009950551444,149.19666683175186,152.41949313430064,90481100
2022-09-16,148.52647399902344,149.167108171916,146.23007742711988,149.0291279719984,162278800
2022-09-19,152.25193786621094,152.3307858345421,146.94954358467322,147.15650634266927,81474200
2022-09-20,154.63706970214844,155.800058716333,150.87217230085707,151.1875492113153,107689800
2022-09-21,151.50291442871094,156.4505157277147,151.38464998799563,155.07069875161233,101696800
2022-09-22,150.5370635986328,152.24210790592508,148.73345555804372,150.18225521296424,86652500
2022-09-23,148.26036071777344,149.28536935652284,146.41733629369975,149.00940896271652,96029900
2022-09-26,148.595458984375,151.55219019297488,147.48175208341434,147.50146783564452,93339400
2022-09-27,149.57119750976562,152.48851277634017,147.78730509985635,150.53707403917747,84442700
2022-09-28,147.6788787841797,148.46734352386844,142.75099295951767,145.5106120290712,146691400
2022-09-29,140.42501831054688,144.60387054853373,138.65097655674526,143.99281757061257,128138200
2022-09-30,136.20672607421875,141.03606196069816,136.00961369978717,139.2423047643375,124925300
2022-10-03,140.39547729492188,141.0065454207756,135.7041349641021,136.21663934873945,114311700
2022-10-04,143.99282836914062,144.11109281535886,142.17935497441533,142.93825359464822,87830100
2022-10-05,144.28848266601562,145.25435906019973,140.94737686981628,141.9921012373244,79471000
2022-10-06,143.3324737548828,145.41204208560697,143.12551098076761,143.7069978739473,68402200
2022-10-07,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600
2022-10-10,138.39474487304688,139.84354452092543,136.5714361256321,138.39474487304688,74899000
2022-10-11,136.9755096435547,139.31133774176766,136.22647641502994,137.88223882715224,77033700
2022-10-12,136.3447265625,138.33559643003326,136.1673299106835,137.1233408598166,70433700
2022-10-13,140.9276885986328,141.51902589270472,132.43200294708785,133.04307103462438,113224000
2022-10-14,136.38417053222656,142.43561361849277,136.19690846794037,142.22863580040965,88598000
2022-10-17,140.3560333251953,140.83895646188824,138.24689900930798,139.03536366842837,85250900
2022-10-18,141.67672729492188,144.58417712557898,138.5820153837327,143.39163709489873,99136600
2022-10-19,141.78515625,142.8594319376412,139.45919313399042,139.64645523414595,61758300
2022-10-20,141.3218994140625,143.7858421579012,140.59256694794956,140.95724070036255,64522000
2022-10-21,145.1459503173828,145.71758686598037,140.59257368233722,140.80940185727815,86548600
2022-10-24,147.2944793701172,148.06322822559991,143.89424173414176,145.06708076816867,75981900
2022-10-25,150.14280700683594,150.2906525903393,147.20579155352908,147.92525860269856,74732300
2022-10-26,147.19595336914062,149.7978764436125,145.9048346701109,148.78273318220164,88194300
2022-10-27,142.7115936279297,146.90029708190616,142.05125865277225,145.9344355551238,109180200
2022-10-28,153.49380493164062,155.22841546191245,145.68803498734457,146.06254411260886,164762400
2022-10-31,151.1283721923828,152.01540050751984,149.72885466979213,150.95097555258226,97943200
2022-11-01,148.47718811035156,153.20796132588728,146.97912170575748,152.84330260142488,80379300
2022-11-02,142.938232421875,149.97525166506418,142.90866631469993,146.80169249277182,93604600
2022-11-03,136.87696838378906,140.7404292605941,136.74883853349507,140.01109670781145,97918500
2022-11-04,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800
2022-11-07,137.14349365234375,137.37054820183675,133.93505454893932,135.35664228494105,83374600
2022-11-08,137.71609497070312,139.6214071902777,135.7318039714629,138.61446164278013,89908500
2022-11-09,133.14527893066406,136.77822695953947,132.86886077303504,136.72886334632145,74917800
2022-11-10,144.99183654785156,144.99183654785156,137.7160881791185,139.43384265889435,118854000
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700
2022-11-14,146.3837890625,148.35821299381362,145.54465286622803,147.06496772898868,73374100
2022-11-15,148.12130737304688,151.6259135896167,146.66023757913166,150.2734377369584,89868300
2022-11-16,146.88729858398438,147.95348958195228,145.40648026408388,147.22296218487898,64218300
2022-11-17,148.79263305664062,149.5429089514445,144.28106579714384,144.55748402489598,80389400
2022-11-18,149.35528564453125,150.74725807535745,148.05217373541836,150.36224602679474,74829600
2022-11-21,146.11727905273438,148.44710055496702,145.83099412951367,148.23979441903631,58724100
2022-11-22,148.25950622558594,148.49644255294848,145.05106689456673,146.23573346771818,51804100
2022-11-23,149.13816833496094,149.88844425472632,147.43028022222254,147.53887417699974,58301400
2022-11-25,146.2159881591797,146.97614571181424,145.23864273436385,146.41342757107319,35195900
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000
2022-11-29,139.36471557617188,142.95816663670598,138.55520957308642,142.44481218129837,83763800
2022-11-30,146.13699340820312,146.81817210889182,138.75265175216816,139.59177292691083,111380900
2022-12-01,146.4134063720703,147.22292742638413,144.735149018476,146.31469421224674,71250400
2022-12-02,145.91981506347656,146.10738776877085,143.7874333564375,144.09348175456344,65447400
2022-12-05,144.75489807128906,148.9900308557214,143.90589516228567,145.88031913079033,68826400
2022-12-06,141.08250427246094,145.41636538627455,140.10515873582997,145.1893107898035,64727200
2022-12-07,139.1376953125,141.53661382163668,138.20971339806968,140.37171061069705,69721100
2022-12-08,140.8258056640625,141.68469046865562,139.2956388988772,140.5395207716393,62128300
2022-12-09,140.34205627441406,143.70845268349962,139.09815956030062,140.5197471971965,76097000
2022-12-12,142.64230346679688,142.6521701663809,139.25615761520962,140.8751851031327,70462700
2022-12-13,143.60972595214844,148.05217980078905,142.39545945134458,147.58818897150496,93886200
2022-12-14,141.37864685058594,144.78452547159364,139.35485909896488,143.49128007302596,82291200
2022-12-15,134.75445556640625,139.98668286120417,134.29046466082826,139.3055040822211,98931900
2022-12-16,132.7898712158203,135.88971607194347,132.01984711589319,134.9420010552602,160156900
2022-12-19,130.67724609375,133.47105782876667,129.64068555678134,133.3822123650824,79592600
2022-12-20,130.608154296875,131.54600271059752,128.22896969448558,129.70978773625592,77432800
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000
2022-12-22,130.53904724121094,132.8392531621343,128.63373518479884,132.63194706396897,77852100
2022-12-23,130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800
2022-12-28,124.42821502685547,129.35440133807893,124.2603907760934,128.01179226832107,85438400
2022-12-29,127.95255279541016,128.8114224477477,126.09659687618785,126.35326658304521,75703700
2022-12-30,128.26846313476562,128.28821159493137,125.80044037402875,126.76791156272077,77034200
2023-01-03,123.47061157226562,129.22605213593528,122.58211921528644,128.6139854814398,112117500
2023-01-04,124.74412536621094,127.01471627825023,123.48049504473303,125.26734659008874,89113600
2023-01-05,123.42124938964844,126.13608257581905,123.16457967496471,125.50426745503849,80962700
2023-01-06,127.9624252319336,128.6238555191488,123.29291630250204,124.39859654565812,87754700
2023-01-09,128.48562622070312,131.70394674213998,128.22895654270584,128.8015412677692,70790800
2023-01-10,129.05824279785156,129.5814640429866,126.48161843097465,128.59425187274505,63896200
2023-01-11,131.782958984375,131.80269238208612,128.79170729193848,129.57159828407498,69458900
2023-01-12,131.7039794921875,132.54310080025633,129.75917030810112,132.1679704181571,71379600
2023-01-13,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700
2023-01-17,134.2016143798828,135.53434166770566,132.4147629011091,133.10580835372033,63646600
2023-01-18,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400
2023-01-20,136.10693359375,136.2550244536786,132.50361529041555,133.55005775379874,80223600
2023-01-23,139.3054962158203,141.4872415250396,136.136538833656,136.3537266947968,81760300
2023-01-24,140.7073211669922,141.32926952973608,138.50584268721101,138.5157093840139,66435100
2023-01-25,140.04591369628906,140.60861677861874,137.03491367991992,139.0883167228264,65799300
2023-01-26,142.11904907226562,142.40533393014599,140.08537965694651,141.33914314056878,54105100
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800
2023-01-30,141.1713104248047,143.6887039381187,141.02323465611641,143.1062524963994,64015300
2023-01-31,142.44483947753906,142.49420309949798,140.4605484095562,140.87517571941848,65874500
2023-02-01,143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600
2023-02-02,148.891357421875,149.24673936752703,146.27523594496205,146.9958966630842,118339000
2023-02-03,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300
2023-02-06,149.7896728515625,151.14216353764462,148.85182446235734,150.6189423816567,69858300
2023-02-07,152.6723175048828,153.24490222650567,148.71360312594607,148.71360312594607,83322600
2023-02-08,149.97727966308594,152.60326780122008,149.23687049310803,151.91222225530666,64120100
2023-02-09,148.940673828125,152.35643407265164,148.49643142830433,151.81346444457745,56007100
2023-02-10,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700
2023-02-13,152.114501953125,152.51986548450935,149.21754595699727,149.24720633522875,62199000
2023-02-14,151.47181701660156,152.03539434579272,149.15821711991074,150.40399819813007,61707600
2023-02-15,153.5778045654297,153.74588507311654,151.15544476328222,151.38284602819238,65573800
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900
2023-02-17,150.8291473388672,151.2740680510971,149.1483273778538,150.63140647639398,59144100
2023-02-21,146.80503845214844,149.59323413897312,146.735835945734,148.50563686680903,58867200
2023-02-22,147.23020935058594,148.2584708875877,145.4999504020457,147.19065212608928,51011300
2023-02-23,147.71466064453125,148.6440592209031,145.57903837527164,148.3968793904493,48394200
2023-02-24,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600
2023-02-27,146.25135803222656,147.48725716556407,145.7866587511589,146.0437354263551,44998500
2023-02-28,145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000
